filename,split,plat_gt,plat_gt_norm,kode_wilayah_gt,wilayah_gt,ocr_status,ocr_raw_text_all,ocr_lines,selected_raw_line,selected_candidate_text,selected_candidate_score,candidate_rankings,plat_pred,plat_pred_norm,kode_wilayah_pred,wilayah_pred,cer,char_accuracy,plate_exact_match,region_correct,candidate_status,inference_time_ms,notes,kategori_masalah,penjelasan_singkat,saran_perbaikan
alpr_lampung_000001.jpg,test,BE 1943 FL,BE1943FL,F,Kota Metro,ok,0 6 1977 NE BE 1943FL 09·30,"[{""text"": ""0"", ""score"": 0.48431965708732605, ""center_x_ratio"": 0.7940033314825097, ""center_y_ratio"": 0.06579677956690727, ""height_ratio"": 0.006107717934480844, ""width_ratio"": 0.03331482509716824}, {""text"": ""6 1977 NE"", ""score"": 0.7216492891311646, ""center_x_ratio"": 0.11521377012770682, ""center_y_ratio"": 0.10799555802332038, ""height_ratio"": 0.0138811771238201, ""width_ratio"": 0.04053303720155469}, {""text"": ""BE 1943FL"", ""score"": 0.9569810032844543, ""center_x_ratio"": 0.3034425319267074, ""center_y_ratio"": 0.7384786229872293, ""height_ratio"": 0.09106052193225986, ""width_ratio"": 0.23820099944475293}, {""text"": ""09·30"", ""score"": 0.8960500955581665, ""center_x_ratio"": 0.3039977790116602, ""center_y_ratio"": 0.7698500832870627, ""height_ratio"": 0.029428095502498614, ""width_ratio"": 0.0694058856191005}]",BE 1943FL,BE1943FL,151.39773404598236,"[{""source"": ""full_image"", ""source_kind"": ""full_image_line"", ""line_index"": 2, ""raw_line"": ""BE 1943FL"", ""source_text_all"": ""0 6 1977 NE BE 1943FL 09·30"", ""candidate_norm"": ""BE1943FL"", ""candidate_formatted"": ""BE 1943 FL"", ""ocr_confidence"": 0.9569810032844543, ""line_center_x"": 0.3034425319267074, ""line_center_y"": 0.7384786229872293, ""line_width"": 0.23820099944475293, ""line_height"": 0.09106052193225986, ""pattern_score"": 112.0, ""geometry_score"": 16.0, ""confidence_bonus"": 13.39773404598236, ""noise_penalty"": 0.0, ""final_score"": 151.39773404598236, ""removed_noise_suffix"": """", ""notes"": ""candidate from single OCR line""}, {""source"": ""full_image"", ""source_kind"": ""full_image_line"", ""line_index"": 2, ""raw_line"": ""BE 1943FL"", ""source_text_all"": ""0 6 1977 NE BE 1943FL 09·30"", ""candidate_norm"": ""BE1943F"", ""candidate_formatted"": ""BE 1943 F"", ""ocr_confidence"": 0.9569810032844543, ""line_center_x"": 0.3034425319267074, ""line_center_y"": 0.7384786229872293, ""line_width"": 0.23820099944475293, ""line_height"": 0.09106052193225986, ""pattern_score"": 102.0, ""geometry_score"": 16.0, ""confidence_bonus"": 13.39773404598236, ""noise_penalty"": -0.7, ""final_score"": 140.69773404598237, ""removed_noise_suffix"": ""L"", ""notes"": ""candidate from single OCR line; removed trailing noise: L""}, {""source"": ""full_image"", ""source_kind"": ""full_image_joined"", ""line_index"": null, ""raw_line"": ""0 6 1977 NE BE 1943FL 09·30"", ""source_text_all"": ""0 6 1977 NE BE 1943FL 09·30"", ""candidate_norm"": ""BE1943FL"", ""candidate_formatted"": ""BE 1943 FL"", ""ocr_confidence"": 0.7647500112652779, ""line_center_x"": null, ""line_center_y"": null, ""line_width"": null, ""line_height"": null, ""pattern_score"": 106.0, ""geometry_score"": -4.0, ""confidence_bonus"": 10.70650015771389, ""noise_penalty"": -9.0, ""final_score"": 95.70650015771389, ""removed_noise_suffix"": ""0930"", ""notes"": ""candidate from joined fallback; removed trailing noise: 0930; date-like trailing noise removed; joined text too long""}, {""source"": ""full_image"", ""source_kind"": ""full_image_joined"", ""line_index"": null, ""raw_line"": ""0 6 1977 NE BE 1943FL 09·30"", ""source_text_all"": ""0 6 1977 NE BE 1943FL 09·30"", ""candidate_norm"": ""BE1943F"", ""candidate_formatted"": ""BE 1943 F"", ""ocr_confidence"": 0.7647500112652779, ""line_center_x"": null, ""line_center_y"": null, ""line_width"": null, ""line_height"": null, ""pattern_score"": 104.0, ""geometry_score"": -4.0, ""confidence_bonus"": 10.70650015771389, ""noise_penalty"": -9.0, ""final_score"": 93.70650015771389, ""removed_noise_suffix"": ""L0930"", ""notes"": ""candidate from joined fallback; removed trailing noise: L0930; date-like trailing noise removed; joined text too long""}]",BE 1943 FL,BE1943FL,F,Kota Metro,0.0,1.0,True,True,ok,2244.344941999998,candidate from single OCR line,Benar,Plat dan wilayah terbaca benar.,Tidak perlu perbaikan untuk gambar ini.
alpr_lampung_000015.jpg,test,BE 1282 ANG,BE1282ANG,A,Kota Bandar Lampung,ok,BE1282ANG C4·29,"[{""text"": ""BE1282ANG"", ""score"": 0.9973379969596863, ""center_x_ratio"": 0.7061335403726708, ""center_y_ratio"": 0.65722049689441, ""height_ratio"": 0.05822981366459627, ""width_ratio"": 0.19953416149068323}, {""text"": ""C4·29"", ""score"": 0.7534005641937256, ""center_x_ratio"": 0.703027950310559, ""center_y_ratio"": 0.687888198757764, ""height_ratio"": 0.026397515527950312, ""width_ratio"": 0.05822981366459627}]",BE1282ANG,BE1282ANG,157.9627319574356,"[{""source"": ""full_image"", ""source_kind"": ""full_image_line"", ""line_index"": 0, ""raw_line"": ""BE1282ANG"", ""source_text_all"": ""BE1282ANG C4·29"", ""candidate_norm"": ""BE1282ANG"", ""candidate_formatted"": ""BE 1282 ANG"", ""ocr_confidence"": 0.9973379969596863, ""line_center_x"": 0.7061335403726708, ""line_center_y"": 0.65722049689441, ""line_width"": 0.19953416149068323, ""line_height"": 0.05822981366459627, ""pattern_score"": 118.0, ""geometry_score"": 16.0, ""confidence_bonus"": 13.962731957435608, ""noise_penalty"": 0.0, ""final_score"": 157.9627319574356, ""removed_noise_suffix"": """", ""notes"": ""candidate from single OCR line""}, {""source"": ""full_image"", ""source_kind"": ""full_image_line"", ""line_index"": 0, ""raw_line"": ""BE1282ANG"", ""source_text_all"": ""BE1282ANG C4·29"", ""candidate_norm"": ""BE1282AN"", ""candidate_formatted"": ""BE 1282 AN"", ""ocr_confidence"": 0.9973379969596863, ""line_center_x"": 0.7061335403726708, ""line_center_y"": 0.65722049689441, ""line_width"": 0.19953416149068323, ""line_height"": 0.05822981366459627, ""pattern_score"": 101.0, ""geometry_score"": 16.0, ""confidence_bonus"": 13.962731957435608, ""noise_penalty"": -0.7, ""final_score"": 140.26273195743562, ""removed_noise_suffix"": ""G"", ""notes"": ""candidate from single OCR line; removed trailing noise: G""}, {""source"": ""full_image"", ""source_kind"": ""full_image_line"", ""line_index"": 0, ""raw_line"": ""BE1282ANG"", ""source_text_all"": ""BE1282ANG C4·29"", ""candidate_norm"": ""BE1282A"", ""candidate_formatted"": ""BE 1282 A"", ""ocr_confidence"": 0.9973379969596863, ""line_center_x"": 0.7061335403726708, ""line_center_y"": 0.65722049689441, ""line_width"": 0.19953416149068323, ""line_height"": 0.05822981366459627, ""pattern_score"": 99.0, ""geometry_score"": 16.0, ""confidence_bonus"": 13.962731957435608, ""noise_penalty"": -1.4, ""final_score"": 137.5627319574356, ""removed_noise_suffix"": ""NG"", ""notes"": ""candidate from single OCR line; removed trailing noise: NG""}, {""source"": ""full_image"", ""source_kind"": ""full_image_joined"", ""line_index"": null, ""raw_line"": ""BE1282ANG C4·29"", ""source_text_all"": ""BE1282ANG C4·29"", ""candidate_norm"": ""BE1282ANG"", ""candidate_formatted"": ""BE 1282 ANG"", ""ocr_confidence"": 0.8753692805767059, ""line_center_x"": null, ""line_center_y"": null, ""line_width"": null, ""line_height"": null, ""pattern_score"": 112.0, ""geometry_score"": -4.0, ""confidence_bonus"": 12.255169928073883, ""noise_penalty"": -1.0, ""final_score"": 111.25516992807388, ""removed_noise_suffix"": ""C429"", ""notes"": ""candidate from joined fallback; removed trailing noise: C429; date-like trailing noise removed""}, {""source"": ""full_image"", ""source_kind"": ""full_image_joined"", ""line_index"": null, ""raw_line"": ""BE1282ANG C4·29"", ""source_text_all"": ""BE1282ANG C4·29"", ""candidate_norm"": ""BE1282AN"", ""candidate_formatted"": ""BE 1282 AN"", ""ocr_confidence"": 0.8753692805767059, ""line_center_x"": null, ""line_center_y"": null, ""line_width"": null, ""line_height"": null, ""pattern_score"": 103.0, ""geometry_score"": -4.0, ""confidence_bonus"": 12.255169928073883, ""noise_penalty"": -1.0, ""final_score"": 102.25516992807388, ""removed_noise_suffix"": ""GC429"", ""notes"": ""candidate from joined fallback; removed trailing noise: GC429; date-like trailing noise removed""}, {""source"": ""full_image"", ""source_kind"": ""full_image_joined"", ""line_index"": null, ""raw_line"": ""BE1282ANG C4·29"", ""source_text_all"": ""BE1282ANG C4·29"", ""candidate_norm"": ""BE1282A"", ""candidate_formatted"": ""BE 1282 A"", ""ocr_confidence"": 0.8753692805767059, ""line_center_x"": null, ""line_center_y"": null, ""line_width"": null, ""line_height"": null, ""pattern_score"": 101.0, ""geometry_score"": -4.0, ""confidence_bonus"": 12.255169928073883, ""noise_penalty"": -1.0, ""final_score"": 100.25516992807388, ""removed_noise_suffix"": ""NGC429"", ""notes"": ""candidate from joined fallback; removed trailing noise: NGC429; date-like trailing noise removed""}]",BE 1282 ANG,BE1282ANG,A,Kota Bandar Lampung,0.0,1.0,True,True,ok,1024.7617999999648,candidate from single OCR line,Benar,Plat dan wilayah terbaca benar.,Tidak perlu perbaikan untuk gambar ini.
alpr_lampung_000026.jpg,test,BE 1193 ALQ,BE1193ALQ,A,Kota Bandar Lampung,ok,MORA M SGM UUNRA BE1193ALQ C3·3G,"[{""text"": ""MORA"", ""score"": 0.6790902614593506, ""center_x_ratio"": 0.5123762376237624, ""center_y_ratio"": 0.1353135313531353, ""height_ratio"": 0.0297029702970297, ""width_ratio"": 0.08085808580858085}, {""text"": ""M"", ""score"": 0.8712871670722961, ""center_x_ratio"": 0.8432343234323433, ""center_y_ratio"": 0.3023927392739274, ""height_ratio"": 0.018976897689768978, ""width_ratio"": 0.018151815181518153}, {""text"": ""SGM"", ""score"": 0.26285290718078613, ""center_x_ratio"": 0.7957920792079208, ""center_y_ratio"": 0.38778877887788776, ""height_ratio"": 0.033003300330033, ""width_ratio"": 0.13943894389438943}, {""text"": ""UUNRA"", ""score"": 0.5605515241622925, ""center_x_ratio"": 0.31518151815181517, ""center_y_ratio"": 0.4042904290429043, ""height_ratio"": 0.019801980198019802, ""width_ratio"": 0.11551155115511551}, {""text"": ""BE1193ALQ"", ""score"": 0.9915289282798767, ""center_x_ratio"": 0.5750825082508251, ""center_y_ratio"": 0.5292904290429042, ""height_ratio"": 0.07673267326732673, ""width_ratio"": 0.264026402640264}, {""text"": ""C3·3G"", ""score"": 0.7234266400337219, ""center_x_ratio"": 0.5808580858085809, ""center_y_ratio"": 0.5664191419141914, ""height_ratio"": 0.03052805280528053, ""width_ratio"": 0.07095709570957096}]",BE1193ALQ,BE1193ALQ,157.88140499591827,"[{""source"": ""full_image"", ""source_kind"": ""full_image_line"", ""line_index"": 4, ""raw_line"": ""BE1193ALQ"", ""source_text_all"": ""MORA M SGM UUNRA BE1193ALQ C3·3G"", ""candidate_norm"": ""BE1193ALQ"", ""candidate_formatted"": ""BE 1193 ALQ"", ""ocr_confidence"": 0.9915289282798767, ""line_center_x"": 0.5750825082508251, ""line_center_y"": 0.5292904290429042, ""line_width"": 0.264026402640264, ""line_height"": 0.07673267326732673, ""pattern_score"": 118.0, ""geometry_score"": 16.0, ""confidence_bonus"": 13.881404995918274, ""noise_penalty"": 0.0, ""final_score"": 157.88140499591827, ""removed_noise_suffix"": """", ""notes"": ""candidate from single OCR line""}, {""source"": ""full_image"", ""source_kind"": ""full_image_line"", ""line_index"": 4, ""raw_line"": ""BE1193ALQ"", ""source_text_all"": ""MORA M SGM UUNRA BE1193ALQ C3·3G"", ""candidate_norm"": ""BE1193AL"", ""candidate_formatted"": ""BE 1193 AL"", ""ocr_confidence"": 0.9915289282798767, ""line_center_x"": 0.5750825082508251, ""line_center_y"": 0.5292904290429042, ""line_width"": 0.264026402640264, ""line_height"": 0.07673267326732673, ""pattern_score"": 101.0, ""geometry_score"": 16.0, ""confidence_bonus"": 13.881404995918274, ""noise_penalty"": -0.7, ""final_score"": 140.18140499591829, ""removed_noise_suffix"": ""Q"", ""notes"": ""candidate from single OCR line; removed trailing noise: Q""}, {""source"": ""full_image"", ""source_kind"": ""full_image_line"", ""line_index"": 4, ""raw_line"": ""BE1193ALQ"", ""source_text_all"": ""MORA M SGM UUNRA BE1193ALQ C3·3G"", ""candidate_norm"": ""BE1193A"", ""candidate_formatted"": ""BE 1193 A"", ""ocr_confidence"": 0.9915289282798767, ""line_center_x"": 0.5750825082508251, ""line_center_y"": 0.5292904290429042, ""line_width"": 0.264026402640264, ""line_height"": 0.07673267326732673, ""pattern_score"": 99.0, ""geometry_score"": 16.0, ""confidence_bonus"": 13.881404995918274, ""noise_penalty"": -1.4, ""final_score"": 137.48140499591827, ""removed_noise_suffix"": ""LQ"", ""notes"": ""candidate from single OCR line; removed trailing noise: LQ""}, {""source"": ""full_image"", ""source_kind"": ""full_image_joined"", ""line_index"": null, ""raw_line"": ""MORA M SGM UUNRA BE1193ALQ C3·3G"", ""source_text_all"": ""MORA M SGM UUNRA BE1193ALQ C3·3G"", ""candidate_norm"": ""BE1193ALQ"", ""candidate_formatted"": ""BE 1193 ALQ"", ""ocr_confidence"": 0.6814562380313873, ""line_center_x"": null, ""line_center_y"": null, ""line_width"": null, ""line_height"": null, ""pattern_score"": 112.0, ""geometry_score"": -4.0, ""confidence_bonus"": 9.540387332439423, ""noise_penalty"": -9.0, ""final_score"": 100.54038733243942, ""removed_noise_suffix"": ""C33G"", ""notes"": ""candidate from joined fallback; removed trailing noise: C33G; date-like trailing noise removed; joined text too long""}, {""source"": ""full_image"", ""source_kind"": ""full_image_joined"", ""line_index"": null, ""raw_line"": ""MORA M SGM UUNRA BE1193ALQ C3·3G"", ""source_text_all"": ""MORA M SGM UUNRA BE1193ALQ C3·3G"", ""candidate_norm"": ""BE1193AL"", ""candidate_formatted"": ""BE 1193 AL"", ""ocr_confidence"": 0.6814562380313873, ""line_center_x"": null, ""line_center_y"": null, ""line_width"": null, ""line_height"": null, ""pattern_score"": 103.0, ""geometry_score"": -4.0, ""confidence_bonus"": 9.540387332439423, ""noise_penalty"": -9.0, ""final_score"": 91.54038733243942, ""removed_noise_suffix"": ""QC33G"", ""notes"": ""candidate from joined fallback; removed trailing noise: QC33G; date-like trailing noise removed; joined text too long""}, {""source"": ""full_image"", ""source_kind"": ""full_image_joined"", ""line_index"": null, ""raw_line"": ""MORA M SGM UUNRA BE1193ALQ C3·3G"", ""source_text_all"": ""MORA M SGM UUNRA BE1193ALQ C3·3G"", ""candidate_norm"": ""BE1193A"", ""candidate_formatted"": ""BE 1193 A"", ""ocr_confidence"": 0.6814562380313873, ""line_center_x"": null, ""line_center_y"": null, ""line_width"": null, ""line_height"": null, ""pattern_score"": 101.0, ""geometry_score"": -4.0, ""confidence_bonus"": 9.540387332439423, ""noise_penalty"": -9.0, ""final_score"": 89.54038733243942, ""removed_noise_suffix"": ""LQC33G"", ""notes"": ""candidate from joined fallback; removed trailing noise: LQC33G; date-like trailing noise removed; joined text too long""}]",BE 1193 ALQ,BE1193ALQ,A,Kota Bandar Lampung,0.0,1.0,True,True,ok,1002.3862420000569,candidate from single OCR line,Benar,Plat dan wilayah terbaca benar.,Tidak perlu perbaikan untuk gambar ini.
alpr_lampung_000036.jpg,test,BE 1498 GP,BE1498GP,G,Kabupaten Lampung Tengah,ok,BE 1498 GP 11·29,"[{""text"": ""BE 1498 GP"", ""score"": 0.9199733734130859, ""center_x_ratio"": 0.405019305019305, ""center_y_ratio"": 0.7525096525096525, ""height_ratio"": 0.07644787644787644, ""width_ratio"": 0.2864864864864865}, {""text"": ""11·29"", ""score"": 0.8419142961502075, ""center_x_ratio"": 0.4092664092664093, ""center_y_ratio"": 0.7915057915057915, ""height_ratio"": 0.02471042471042471, ""width_ratio"": 0.07567567567567568}]",BE 1498 GP,BE1498GP,150.8796272277832,"[{""source"": ""full_image"", ""source_kind"": ""full_image_line"", ""line_index"": 0, ""raw_line"": ""BE 1498 GP"", ""source_text_all"": ""BE 1498 GP 11·29"", ""candidate_norm"": ""BE1498GP"", ""candidate_formatted"": ""BE 1498 GP"", ""ocr_confidence"": 0.9199733734130859, ""line_center_x"": 0.405019305019305, ""line_center_y"": 0.7525096525096525, ""line_width"": 0.2864864864864865, ""line_height"": 0.07644787644787644, ""pattern_score"": 112.0, ""geometry_score"": 16.0, ""confidence_bonus"": 12.879627227783203, ""noise_penalty"": 0.0, ""final_score"": 150.8796272277832, ""removed_noise_suffix"": """", ""notes"": ""candidate from single OCR line""}, {""source"": ""full_image"", ""source_kind"": ""full_image_line"", ""line_index"": 0, ""raw_line"": ""BE 1498 GP"", ""source_text_all"": ""BE 1498 GP 11·29"", ""candidate_norm"": ""BE1498G"", ""candidate_formatted"": ""BE 1498 G"", ""ocr_confidence"": 0.9199733734130859, ""line_center_x"": 0.405019305019305, ""line_center_y"": 0.7525096525096525, ""line_width"": 0.2864864864864865, ""line_height"": 0.07644787644787644, ""pattern_score"": 102.0, ""geometry_score"": 16.0, ""confidence_bonus"": 12.879627227783203, ""noise_penalty"": -0.7, ""final_score"": 140.17962722778321, ""removed_noise_suffix"": ""P"", ""notes"": ""candidate from single OCR line; removed trailing noise: P""}, {""source"": ""full_image"", ""source_kind"": ""full_image_joined"", ""line_index"": null, ""raw_line"": ""BE 1498 GP 11·29"", ""source_text_all"": ""BE 1498 GP 11·29"", ""candidate_norm"": ""BE1498GP"", ""candidate_formatted"": ""BE 1498 GP"", ""ocr_confidence"": 0.8809438347816467, ""line_center_x"": null, ""line_center_y"": null, ""line_width"": null, ""line_height"": null, ""pattern_score"": 106.0, ""geometry_score"": -4.0, ""confidence_bonus"": 12.333213686943054, ""noise_penalty"": -1.0, ""final_score"": 105.33321368694305, ""removed_noise_suffix"": ""1129"", ""notes"": ""candidate from joined fallback; removed trailing noise: 1129; date-like trailing noise removed""}, {""source"": ""full_image"", ""source_kind"": ""full_image_joined"", ""line_index"": null, ""raw_line"": ""BE 1498 GP 11·29"", ""source_text_all"": ""BE 1498 GP 11·29"", ""candidate_norm"": ""BE1498G"", ""candidate_formatted"": ""BE 1498 G"", ""ocr_confidence"": 0.8809438347816467, ""line_center_x"": null, ""line_center_y"": null, ""line_width"": null, ""line_height"": null, ""pattern_score"": 104.0, ""geometry_score"": -4.0, ""confidence_bonus"": 12.333213686943054, ""noise_penalty"": -1.0, ""final_score"": 103.33321368694305, ""removed_noise_suffix"": ""P1129"", ""notes"": ""candidate from joined fallback; removed trailing noise: P1129; date-like trailing noise removed""}]",BE 1498 GP,BE1498GP,G,Kab. Lampung Tengah,0.0,1.0,True,True,ok,1838.4061189999557,candidate from single OCR line,Benar,Plat dan wilayah terbaca benar.,Tidak perlu perbaikan untuk gambar ini.
alpr_lampung_000044.jpg,test,BE 2581 GDC,BE2581GDC,G,Kabupaten Lampung Tengah,ok,HONDA S BE2581GDC 09·30 ONDA OneHEART.,"[{""text"": ""HONDA"", ""score"": 0.9088505506515503, ""center_x_ratio"": 0.48678815489749433, ""center_y_ratio"": 0.19498861047835991, ""height_ratio"": 0.020956719817767654, ""width_ratio"": 0.07517084282460136}, {""text"": ""S"", ""score"": 0.16948652267456055, ""center_x_ratio"": 0.7084282460136674, ""center_y_ratio"": 0.2498861047835991, ""height_ratio"": 0.0724373576309795, ""width_ratio"": 0.06560364464692484}, {""text"": ""BE2581GDC"", ""score"": 0.8839470148086548, ""center_x_ratio"": 0.4988610478359909, ""center_y_ratio"": 0.5555808656036446, ""height_ratio"": 0.0888382687927107, ""width_ratio"": 0.2979498861047836}, {""text"": ""09·30"", ""score"": 0.8834797143936157, ""center_x_ratio"": 0.5733485193621868, ""center_y_ratio"": 0.6154897494305239, ""height_ratio"": 0.04738041002277904, ""width_ratio"": 0.13621867881548974}, {""text"": ""ONDA"", ""score"": 0.9545280933380127, ""center_x_ratio"": 0.3949886104783599, ""center_y_ratio"": 0.6498861047835991, ""height_ratio"": 0.010478359908883827, ""width_ratio"": 0.05193621867881549}, {""text"": ""OneHEART."", ""score"": 0.9099024534225464, ""center_x_ratio"": 0.6084282460136674, ""center_y_ratio"": 0.6505694760820045, ""height_ratio"": 0.01366742596810934, ""width_ratio"": 0.06697038724373576}]",BE2581GDC,BE2581GDC,156.37525820732117,"[{""source"": ""full_image"", ""source_kind"": ""full_image_line"", ""line_index"": 2, ""raw_line"": ""BE2581GDC"", ""source_text_all"": ""HONDA S BE2581GDC 09·30 ONDA OneHEART."", ""candidate_norm"": ""BE2581GDC"", ""candidate_formatted"": ""BE 2581 GDC"", ""ocr_confidence"": 0.8839470148086548, ""line_center_x"": 0.4988610478359909, ""line_center_y"": 0.5555808656036446, ""line_width"": 0.2979498861047836, ""line_height"": 0.0888382687927107, ""pattern_score"": 118.0, ""geometry_score"": 16.0, ""confidence_bonus"": 12.375258207321167, ""noise_penalty"": 0.0, ""final_score"": 156.37525820732117, ""removed_noise_suffix"": """", ""notes"": ""candidate from single OCR line""}, {""source"": ""full_image"", ""source_kind"": ""full_image_line"", ""line_index"": 2, ""raw_line"": ""BE2581GDC"", ""source_text_all"": ""HONDA S BE2581GDC 09·30 ONDA OneHEART."", ""candidate_norm"": ""BE2581GD"", ""candidate_formatted"": ""BE 2581 GD"", ""ocr_confidence"": 0.8839470148086548, ""line_center_x"": 0.4988610478359909, ""line_center_y"": 0.5555808656036446, ""line_width"": 0.2979498861047836, ""line_height"": 0.0888382687927107, ""pattern_score"": 101.0, ""geometry_score"": 16.0, ""confidence_bonus"": 12.375258207321167, ""noise_penalty"": -0.7, ""final_score"": 138.67525820732118, ""removed_noise_suffix"": ""C"", ""notes"": ""candidate from single OCR line; removed trailing noise: C""}, {""source"": ""full_image"", ""source_kind"": ""full_image_line"", ""line_index"": 2, ""raw_line"": ""BE2581GDC"", ""source_text_all"": ""HONDA S BE2581GDC 09·30 ONDA OneHEART."", ""candidate_norm"": ""BE2581G"", ""candidate_formatted"": ""BE 2581 G"", ""ocr_confidence"": 0.8839470148086548, ""line_center_x"": 0.4988610478359909, ""line_center_y"": 0.5555808656036446, ""line_width"": 0.2979498861047836, ""line_height"": 0.0888382687927107, ""pattern_score"": 99.0, ""geometry_score"": 16.0, ""confidence_bonus"": 12.375258207321167, ""noise_penalty"": -1.4, ""final_score"": 135.97525820732116, ""removed_noise_suffix"": ""DC"", ""notes"": ""candidate from single OCR line; removed trailing noise: DC""}, {""source"": ""full_image"", ""source_kind"": ""full_image_joined"", ""line_index"": null, ""raw_line"": ""HONDA S BE2581GDC 09·30 ONDA OneHEART."", ""source_text_all"": ""HONDA S BE2581GDC 09·30 ONDA OneHEART."", ""candidate_norm"": ""BE2581GDC"", ""candidate_formatted"": ""BE 2581 GDC"", ""ocr_confidence"": 0.7850323915481567, ""line_center_x"": null, ""line_center_y"": null, ""line_width"": null, ""line_height"": null, ""pattern_score"": 112.0, ""geometry_score"": -4.0, ""confidence_bonus"": 10.990453481674194, ""noise_penalty"": -25.0, ""final_score"": 85.9904534816742, ""removed_noise_suffix"": ""0930ONDAONEHEART"", ""notes"": ""candidate from joined fallback; non-plate word detected: HONDA,ONEHEART; removed trailing noise: 0930ONDAONEHEART; date-like trailing noise removed; joined text too long""}, {""source"": ""full_image"", ""source_kind"": ""full_image_joined"", ""line_index"": null, ""raw_line"": ""HONDA S BE2581GDC 09·30 ONDA OneHEART."", ""source_text_all"": ""HONDA S BE2581GDC 09·30 ONDA OneHEART."", ""candidate_norm"": ""BE2581GD"", ""candidate_formatted"": ""BE 2581 GD"", ""ocr_confidence"": 0.7850323915481567, ""line_center_x"": null, ""line_center_y"": null, ""line_width"": null, ""line_height"": null, ""pattern_score"": 103.0, ""geometry_score"": -4.0, ""confidence_bonus"": 10.990453481674194, ""noise_penalty"": -25.0, ""final_score"": 76.9904534816742, ""removed_noise_suffix"": ""C0930ONDAONEHEART"", ""notes"": ""candidate from joined fallback; non-plate word detected: HONDA,ONEHEART; removed trailing noise: C0930ONDAONEHEART; date-like trailing noise removed; joined text too long""}, {""source"": ""full_image"", ""source_kind"": ""full_image_joined"", ""line_index"": null, ""raw_line"": ""HONDA S BE2581GDC 09·30 ONDA OneHEART."", ""source_text_all"": ""HONDA S BE2581GDC 09·30 ONDA OneHEART."", ""candidate_norm"": ""BE2581G"", ""candidate_formatted"": ""BE 2581 G"", ""ocr_confidence"": 0.7850323915481567, ""line_center_x"": null, ""line_center_y"": null, ""line_width"": null, ""line_height"": null, ""pattern_score"": 101.0, ""geometry_score"": -4.0, ""confidence_bonus"": 10.990453481674194, ""noise_penalty"": -25.0, ""final_score"": 74.9904534816742, ""removed_noise_suffix"": ""DC0930ONDAONEHEART"", ""notes"": ""candidate from joined fallback; non-plate word detected: HONDA,ONEHEART; removed trailing noise: DC0930ONDAONEHEART; date-like trailing noise removed; joined text too long""}]",BE 2581 GDC,BE2581GDC,G,Kab. Lampung Tengah,0.0,1.0,True,True,ok,6648.654151999949,candidate from single OCR line,Benar,Plat dan wilayah terbaca benar.,Tidak perlu perbaikan untuk gambar ini.
